date,POC BESS - Power (BESS Meter),POC DG - Power (DG Meter),POC Loads - Power (Loads Meter),POC PV - Power (PV Meter)
04/04/2025 07:15:00,-207.21,-0.11,0.00,213.55
04/04/2025 07:30:00,-326.54,-0.11,0.00,317.60
04/04/2025 07:45:00,-440.72,-0.10,0.00,418.51
04/04/2025 08:00:00,-622.36,-0.11,0.00,587.95
04/04/2025 08:15:00,-780.87,-0.12,0.00,732.45
04/04/2025 08:30:00,-556.34,-0.11,0.00,523.54
04/04/2025 08:45:00,0.00,,0.00,0.00
04/04/2025 09:00:00,-453.03,0.00,533.06,940.06
04/04/2025 09:15:00,-761.25,0.00,676.03,1352.49
04/04/2025 09:30:00,-843.37,0.00,735.92,1488.55
04/04/2025 09:45:00,-800.41,0.00,795.60,1505.60
04/04/2025 10:00:00,-541.29,0.00,822.55,1292.44
04/04/2025 10:15:00,92.96,0.00,869.77,753.45
04/04/2025 10:30:00,92.51,0.00,895.47,775.34
04/04/2025 10:45:00,93.29,0.00,935.76,817.39
04/04/2025 11:00:00,93.87,0.00,952.45,831.42
04/04/2025 11:15:00,-213.67,0.00,968.22,1128.57
04/04/2025 11:30:00,-105.20,0.00,984.47,1043.34
04/04/2025 11:45:00,89.48,0.00,998.38,875.48
04/04/2025 12:00:00,90.49,0.00,1012.67,892.46
04/04/2025 12:15:00,89.90,0.00,1015.37,894.35
04/04/2025 12:30:00,87.41,0.00,1020.39,898.21
04/04/2025 12:45:00,-200.24,0.00,1019.74,1167.48
04/04/2025 13:00:00,-89.91,0.00,1013.00,1056.05
04/04/2025 13:15:00,88.77,0.00,1011.31,888.69
04/04/2025 13:30:00,92.14,0.00,1011.24,890.52
04/04/2025 13:45:00,91.42,0.00,1014.63,893.97
04/04/2025 14:00:00,-36.63,0.00,1023.82,1014.09
04/04/2025 14:15:00,-160.75,0.00,1017.34,1129.66
04/04/2025 14:30:00,92.30,0.00,1029.77,907.67
04/04/2025 14:45:00,89.76,0.00,1019.62,897.18
04/04/2025 15:00:00,93.05,0.00,997.56,878.90
04/04/2025 15:15:00,-135.80,0.00,983.70,1073.99
04/04/2025 15:30:00,32.57,0.00,965.26,898.89
04/04/2025 15:45:00,91.99,0.00,954.41,833.52
04/04/2025 16:00:00,97.13,0.00,926.60,811.74
04/04/2025 16:15:00,96.17,0.00,889.43,773.98
04/04/2025 16:30:00,95.02,0.00,846.05,728.60
04/04/2025 16:45:00,-46.46,0.00,820.48,832.02
04/04/2025 17:00:00,60.38,0.00,799.30,715.28
04/04/2025 17:15:00,41.83,0.00,744.36,680.32
04/04/2025 17:30:00,136.73,0.00,685.65,546.79
04/04/2025 17:45:00,264.07,0.00,639.82,388.29
04/04/2025 18:00:00,406.38,0.00,614.98,232.25
04/04/2025 18:15:00,468.95,0.00,570.56,137.28
04/04/2025 18:30:00,515.86,0.00,542.72,67.98
04/04/2025 18:45:00,329.65,0.00,306.65,14.55
04/04/2025 19:00:00,24.79,0.00,0.00,-1.44
04/04/2025 19:15:00,25.07,0.00,0.00,0.00
04/04/2025 19:30:00,28.37,0.00,0.00,0.00
04/04/2025 19:45:00,22.89,0.00,0.00,0.00
04/04/2025 20:00:00,22.91,0.00,0.00,0.00
04/04/2025 20:15:00,22.90,0.00,0.00,0.00
04/04/2025 20:30:00,22.91,0.00,0.00,0.00
04/04/2025 20:45:00,22.81,0.00,0.00,0.00
04/04/2025 21:00:00,22.85,0.00,0.00,0.00
04/04/2025 21:15:00,22.67,0.00,0.00,0.00
04/04/2025 21:30:00,22.60,0.00,0.00,0.00
04/04/2025 21:45:00,22.59,0.00,0.00,0.00
04/04/2025 22:00:00,22.54,0.00,0.00,0.00
04/04/2025 22:15:00,22.92,0.00,0.00,0.00
04/04/2025 22:30:00,24.98,0.00,0.00,0.00
04/04/2025 22:45:00,24.97,0.00,0.00,0.00
04/04/2025 23:00:00,24.82,0.00,0.00,0.00
04/04/2025 23:15:00,24.68,0.00,0.00,0.00
04/04/2025 23:30:00,24.61,0.00,0.00,0.00
04/04/2025 23:45:00,24.60,0.00,0.00,0.00
05/04/2025 00:00:00,24.78,0.00,0.00,0.00
05/04/2025 00:15:00,24.98,0.00,0.00,0.00
05/04/2025 00:30:00,25.00,0.00,0.00,0.00
05/04/2025 00:45:00,24.99,0.00,0.00,0.00
05/04/2025 01:00:00,21.62,0.00,0.00,0.00
05/04/2025 01:15:00,21.37,0.00,0.00,0.00
05/04/2025 01:30:00,21.41,0.00,0.00,0.00
05/04/2025 01:45:00,21.52,0.00,0.00,0.00
05/04/2025 02:00:00,21.56,0.00,0.00,0.00
05/04/2025 02:15:00,21.19,0.00,0.00,0.00
05/04/2025 02:30:00,21.11,0.00,0.00,0.00
05/04/2025 02:45:00,21.27,0.00,0.00,0.00
05/04/2025 03:00:00,21.32,0.00,0.00,0.00
05/04/2025 03:15:00,20.92,0.00,0.00,0.00
05/04/2025 03:30:00,20.87,0.00,0.00,0.00
05/04/2025 03:45:00,20.72,0.00,0.00,0.00
05/04/2025 04:00:00,20.79,0.00,0.00,0.00
05/04/2025 04:15:00,20.84,0.00,0.00,0.00
05/04/2025 04:30:00,20.82,0.00,0.00,0.00
05/04/2025 04:45:00,20.76,0.00,0.00,0.00
05/04/2025 05:00:00,20.71,0.00,0.00,0.00
05/04/2025 05:15:00,20.68,0.00,0.00,0.00
05/04/2025 05:30:00,20.77,0.00,0.00,0.00
05/04/2025 05:45:00,20.86,0.00,0.00,0.00
05/04/2025 06:00:00,20.86,0.00,0.00,0.00
05/04/2025 06:15:00,20.83,0.00,0.00,0.00
05/04/2025 06:30:00,17.69,0.00,0.00,2.67
05/04/2025 06:45:00,-12.16,0.00,0.00,29.52
05/04/2025 07:00:00,-72.39,0.00,0.00,84.02
05/04/2025 07:15:00,-150.12,0.00,0.00,159.59
05/04/2025 07:30:00,-259.21,0.00,0.00,258.81
05/04/2025 07:45:00,-401.48,0.00,0.00,383.50
05/04/2025 08:00:00,-557.82,0.00,0.00,528.00
05/04/2025 08:15:00,-742.04,0.00,0.00,694.81
05/04/2025 08:30:00,-469.09,0.00,0.00,439.68
05/04/2025 08:45:00,30.25,0.00,27.88,0.00
05/04/2025 09:00:00,-690.47,0.00,470.07,1095.10
05/04/2025 09:15:00,-506.46,0.00,494.58,947.08
05/04/2025 09:30:00,-181.91,0.00,499.72,660.73
05/04/2025 09:45:00,106.75,0.00,505.53,401.70
05/04/2025 10:00:00,107.06,0.00,506.63,400.94
05/04/2025 10:15:00,105.62,0.00,516.57,408.38
05/04/2025 10:30:00,-380.04,0.00,525.19,862.73
05/04/2025 10:45:00,41.15,0.00,534.51,486.80
05/04/2025 11:00:00,102.62,0.00,537.05,428.68
05/04/2025 11:15:00,104.08,0.00,551.65,444.32
05/04/2025 11:30:00,-149.49,0.00,558.91,679.17
05/04/2025 11:45:00,-127.54,0.00,569.27,672.58
05/04/2025 12:00:00,106.98,0.00,560.58,452.88
05/04/2025 12:15:00,102.61,0.00,563.53,454.36
05/04/2025 12:30:00,66.06,0.00,559.28,482.97
05/04/2025 12:45:00,-382.15,0.00,559.50,898.27
05/04/2025 13:00:00,106.53,0.00,537.63,431.70
05/04/2025 13:15:00,104.70,0.00,540.91,433.13
05/04/2025 13:30:00,103.23,0.00,539.78,431.72
05/04/2025 13:45:00,-294.84,0.00,550.41,808.23
05/04/2025 14:00:00,73.97,0.00,556.21,481.02
05/04/2025 14:15:00,103.11,0.00,567.78,459.18
05/04/2025 14:30:00,103.39,0.00,577.63,466.61
05/04/2025 14:45:00,102.43,0.00,589.75,478.55
05/04/2025 15:00:00,-224.73,0.00,595.90,790.18
05/04/2025 15:15:00,-63.01,0.00,596.92,639.51
05/04/2025 15:30:00,101.38,0.00,601.82,490.85
05/04/2025 15:45:00,104.60,0.00,600.32,491.17
05/04/2025 16:00:00,104.13,0.00,592.26,484.10
05/04/2025 16:15:00,-424.96,0.00,599.44,969.88
05/04/2025 16:30:00,104.19,0.00,602.39,492.39
05/04/2025 16:45:00,101.74,0.04,582.30,471.99
05/04/2025 17:00:00,105.54,0.10,574.31,467.15
05/04/2025 17:15:00,70.79,0.09,571.38,494.73
05/04/2025 17:30:00,51.77,0.09,553.86,492.41
05/04/2025 17:45:00,206.34,0.08,544.02,343.31
05/04/2025 18:00:00,346.78,0.09,539.82,221.76
05/04/2025 18:15:00,215.51,0.08,408.51,123.14
05/04/2025 18:30:00,-37.78,0.08,,50.95
05/04/2025 18:45:00,7.32,0.07,,13.84
05/04/2025 19:00:00,23.40,0.07,,-0.82
05/04/2025 19:15:00,22.43,0.06,,0.00
05/04/2025 19:30:00,22.86,0.06,,0.00
05/04/2025 19:45:00,22.91,0.04,0.00,0.00
05/04/2025 20:00:00,22.87,0.04,0.00,0.00
05/04/2025 20:15:00,22.75,0.04,0.00,0.00
05/04/2025 20:30:00,22.35,0.02,0.00,0.00
05/04/2025 20:45:00,22.12,0.01,0.00,0.00
05/04/2025 21:00:00,22.37,0.02,0.00,0.00
05/04/2025 21:15:00,22.19,0.01,0.00,0.00
05/04/2025 21:30:00,22.56,0.01,0.00,0.00
05/04/2025 21:45:00,22.14,0.00,0.00,0.00
05/04/2025 22:00:00,22.08,0.00,0.00,0.00
05/04/2025 22:15:00,22.98,-0.01,0.00,0.00
05/04/2025 22:30:00,28.21,-0.01,0.00,0.00
05/04/2025 22:45:00,22.43,-0.01,0.00,0.00
05/04/2025 23:00:00,22.37,-0.01,0.00,0.00
05/04/2025 23:15:00,22.37,-0.02,0.00,0.00
05/04/2025 23:30:00,22.48,-0.03,0.00,0.00
05/04/2025 23:45:00,22.47,-0.04,0.00,0.00
06/04/2025 00:00:00,22.47,-0.03,0.00,0.00
06/04/2025 00:15:00,22.56,-0.04,,0.00
06/04/2025 00:30:00,22.59,-0.03,,0.00
06/04/2025 00:45:00,22.63,-0.04,,0.00
06/04/2025 01:00:00,22.72,-0.03,,0.00
06/04/2025 01:15:00,22.51,-0.04,,0.00
06/04/2025 01:30:00,22.02,-0.02,,0.00
06/04/2025 01:45:00,21.91,-0.03,,0.00
06/04/2025 02:00:00,21.92,-0.04,,0.00
06/04/2025 02:15:00,21.89,-0.04,,0.00
06/04/2025 02:30:00,21.91,-0.03,,0.00
06/04/2025 02:45:00,21.92,-0.04,,0.00
06/04/2025 03:00:00,21.89,-0.05,,0.00
06/04/2025 03:15:00,21.76,-0.05,,0.00
06/04/2025 03:30:00,21.83,-0.05,,0.00
06/04/2025 03:45:00,21.89,-0.05,,0.00
06/04/2025 04:00:00,21.90,-0.05,,0.00
06/04/2025 04:15:00,21.90,-0.05,,0.00
06/04/2025 04:30:00,21.92,-0.04,,0.00
06/04/2025 04:45:00,21.86,-0.04,,0.00
06/04/2025 05:00:00,21.86,-0.05,,0.00
06/04/2025 05:15:00,21.80,-0.05,,0.00
06/04/2025 05:30:00,21.70,-0.05,,0.00
06/04/2025 05:45:00,21.72,-0.05,,0.00
06/04/2025 06:00:00,21.75,-0.05,,0.00
06/04/2025 06:15:00,21.71,-0.06,0.00,0.00
06/04/2025 06:30:00,19.95,-0.05,0.00,1.61
06/04/2025 06:45:00,-3.90,-0.05,0.00,22.99
06/04/2025 07:00:00,-52.30,-0.06,,66.58
06/04/2025 07:15:00,-59.21,-0.06,0.00,72.77
06/04/2025 07:30:00,-97.25,-0.05,0.00,110.03
06/04/2025 07:45:00,-176.21,-0.06,0.00,183.15
06/04/2025 08:00:00,-264.99,-0.06,0.00,264.95
06/04/2025 08:15:00,-235.07,-0.07,0.00,241.09
06/04/2025 08:30:00,-321.50,-0.06,0.00,312.41
06/04/2025 08:45:00,-428.80,-0.06,0.00,411.73
06/04/2025 09:00:00,-60.50,-0.04,0.00,57.54
06/04/2025 09:15:00,-28.67,0.00,106.39,131.05
06/04/2025 09:30:00,-524.19,0.00,431.29,907.91
06/04/2025 09:45:00,-307.58,0.00,423.71,698.86
06/04/2025 10:00:00,109.02,0.00,416.41,311.74
06/04/2025 10:15:00,106.27,0.00,431.44,326.34
06/04/2025 10:30:00,108.93,0.00,436.63,333.00
06/04/2025 10:45:00,-368.34,0.00,436.54,765.77
06/04/2025 11:00:00,42.29,0.00,418.71,372.01
06/04/2025 11:15:00,107.64,0.00,419.07,313.30
06/04/2025 11:30:00,110.35,0.00,432.43,328.77
06/04/2025 11:45:00,27.44,0.00,428.38,398.55
06/04/2025 12:00:00,-342.77,0.00,432.07,739.15
06/04/2025 12:15:00,109.28,0.00,426.80,322.56
06/04/2025 12:30:00,107.35,0.00,422.18,316.65
06/04/2025 12:45:00,110.36,0.00,416.08,311.57
06/04/2025 13:00:00,-375.54,0.00,424.81,763.38
06/04/2025 13:15:00,65.54,0.00,428.93,364.91
06/04/2025 13:30:00,107.09,0.00,428.59,323.15
06/04/2025 13:45:00,109.11,0.00,428.23,323.79
06/04/2025 14:00:00,-197.68,0.00,427.49,602.83
06/04/2025 14:15:00,-103.65,0.00,430.31,519.60
06/04/2025 14:30:00,106.81,0.00,430.47,325.03
06/04/2025 14:45:00,110.40,0.00,424.12,320.99
06/04/2025 15:00:00,-61.47,0.00,430.54,487.77
06/04/2025 15:15:00,-240.01,0.00,426.96,641.33
06/04/2025 15:30:00,107.00,0.00,426.22,320.99
06/04/2025 15:45:00,108.15,0.00,425.71,322.00
06/04/2025 16:00:00,109.34,-0.03,420.36,318.13
06/04/2025 16:15:00,-411.89,-0.02,420.16,788.79
06/04/2025 16:30:00,110.68,-0.02,423.62,320.24
06/04/2025 16:45:00,107.74,-0.02,425.38,319.60
06/04/2025 17:00:00,109.27,-0.01,425.17,321.64
06/04/2025 17:15:00,-141.04,-0.02,424.34,554.51
06/04/2025 17:30:00,-69.05,-0.02,427.40,485.29
06/04/2025 17:45:00,38.21,-0.03,422.90,379.12
06/04/2025 18:00:00,163.39,-0.03,421.04,265.29
06/04/2025 18:15:00,-156.32,-0.03,12.71,169.47
06/04/2025 18:30:00,-60.36,-0.04,0.00,70.39
06/04/2025 18:45:00,7.85,-0.05,0.00,8.72
06/04/2025 19:00:00,18.78,-0.05,0.00,-1.14
06/04/2025 19:15:00,20.25,-0.06,0.00,0.00
06/04/2025 19:30:00,23.17,-0.07,0.00,0.00
06/04/2025 19:45:00,23.00,-0.07,0.00,0.00
06/04/2025 20:00:00,29.09,-0.08,0.00,0.00
06/04/2025 20:15:00,23.12,-0.08,0.00,0.00
06/04/2025 20:30:00,22.82,-0.08,0.00,0.00
06/04/2025 20:45:00,22.85,-0.09,0.00,0.00
06/04/2025 21:00:00,22.70,-0.09,0.00,0.00
06/04/2025 21:15:00,22.17,-0.09,0.00,0.00
06/04/2025 21:30:00,28.74,-0.10,0.00,0.00
06/04/2025 21:45:00,22.83,-0.10,0.00,0.00
06/04/2025 22:00:00,22.27,-0.11,0.00,0.00
06/04/2025 22:15:00,23.17,-0.11,0.00,0.00
06/04/2025 22:30:00,22.71,-0.11,0.00,0.00
06/04/2025 22:45:00,22.61,-0.11,0.00,0.00
06/04/2025 23:00:00,22.55,-0.12,0.00,0.00
06/04/2025 23:15:00,22.83,-0.11,0.00,0.00
06/04/2025 23:30:00,23.27,-0.12,0.00,0.00
06/04/2025 23:45:00,23.27,-0.12,0.00,0.00
07/04/2025 00:00:00,23.31,-0.12,0.00,0.00
07/04/2025 00:15:00,23.32,-0.12,0.00,0.00
07/04/2025 00:30:00,23.29,-0.12,0.00,0.00
07/04/2025 00:45:00,23.32,-0.12,0.00,0.00
07/04/2025 01:00:00,29.38,-0.12,0.00,0.00
07/04/2025 01:15:00,23.86,-0.12,0.00,0.00
07/04/2025 01:30:00,22.71,-0.13,0.00,0.00
07/04/2025 01:45:00,22.73,-0.13,0.00,0.00
07/04/2025 02:00:00,22.80,-0.13,0.00,0.00
07/04/2025 02:15:00,22.76,-0.13,0.00,0.00
07/04/2025 02:30:00,22.67,-0.14,0.00,0.00
07/04/2025 02:45:00,22.64,-0.14,0.00,0.00
07/04/2025 03:00:00,22.64,-0.14,0.00,0.00
07/04/2025 03:15:00,22.65,-0.15,0.00,0.00
07/04/2025 03:30:00,22.67,-0.15,0.00,0.00
07/04/2025 03:45:00,22.41,-0.15,0.00,0.00
07/04/2025 04:00:00,22.49,-0.15,0.00,0.00
07/04/2025 04:15:00,22.50,-0.15,0.00,0.00
07/04/2025 04:30:00,22.39,-0.15,0.00,0.00
07/04/2025 04:45:00,22.27,-0.15,0.00,0.00
07/04/2025 05:00:00,22.39,-0.15,0.00,0.00
07/04/2025 05:15:00,22.40,-0.15,0.00,0.00
07/04/2025 05:30:00,22.34,-0.16,0.00,0.00
07/04/2025 05:45:00,22.30,-0.16,0.00,0.00
07/04/2025 06:00:00,22.37,-0.16,0.00,0.00
07/04/2025 06:15:00,22.37,-0.16,0.00,0.00
07/04/2025 06:30:00,23.04,-0.17,0.00,2.10
07/04/2025 06:45:00,-11.02,-0.16,0.00,32.59
07/04/2025 07:00:00,-74.30,-0.16,0.00,87.88
07/04/2025 07:15:00,-144.74,-0.16,0.00,152.87
07/04/2025 07:30:00,-249.53,-0.17,0.00,255.13
07/04/2025 07:45:00,-398.51,-0.16,0.00,384.29
07/04/2025 08:00:00,-532.91,-0.16,0.00,509.52
07/04/2025 08:15:00,-132.59,-0.16,0.00,136.44
07/04/2025 08:30:00,65.32,0.00,108.42,48.42
07/04/2025 08:45:00,107.47,0.00,613.01,505.26
07/04/2025 09:00:00,102.33,0.00,744.13,631.90
07/04/2025 09:15:00,97.57,0.00,831.80,716.86
07/04/2025 09:30:00,-248.49,0.00,888.44,1084.49
07/04/2025 09:45:00,-141.58,0.00,965.77,1060.67
07/04/2025 10:00:00,89.05,0.00,1025.06,903.54
07/04/2025 10:15:00,89.60,0.00,1081.28,958.94
07/04/2025 10:30:00,86.49,0.00,1160.82,1035.61
07/04/2025 10:45:00,13.39,0.00,1201.81,1142.10
07/04/2025 11:00:00,-383.99,0.00,1260.01,1553.90
07/04/2025 11:15:00,63.34,0.00,1315.48,1201.31
07/04/2025 11:30:00,84.30,0.00,1352.19,1224.34
07/04/2025 11:45:00,82.87,0.00,1363.71,1232.43
07/04/2025 12:00:00,80.31,0.00,1370.55,1237.57
07/04/2025 12:15:00,-230.42,0.00,1401.58,1549.74
07/04/2025 12:30:00,-119.28,0.00,1418.32,1472.06
07/04/2025 12:45:00,79.30,0.00,1422.94,1288.62
07/04/2025 13:00:00,79.27,0.00,1441.46,1309.47
07/04/2025 13:15:00,78.53,0.00,1436.78,1304.12
07/04/2025 13:30:00,63.31,0.00,1429.93,1309.75
07/04/2025 13:45:00,-439.68,0.00,1434.18,1776.73
07/04/2025 14:00:00,80.58,0.00,1440.13,1310.79
07/04/2025 14:15:00,79.11,0.00,1417.22,1284.60
07/04/2025 14:30:00,81.76,0.00,1407.43,1278.44
07/04/2025 14:45:00,80.83,0.00,1406.54,1274.62
07/04/2025 15:00:00,-220.04,0.00,1383.73,1525.03
07/04/2025 15:15:00,-126.55,0.00,1363.92,1433.31
07/04/2025 15:30:00,82.99,0.00,1331.41,1201.59
07/04/2025 15:45:00,216.79,0.00,1300.11,1054.78
07/04/2025 16:00:00,-172.39,0.00,1247.00,1357.59
07/04/2025 16:15:00,-178.22,0.00,1181.81,1298.80
07/04/2025 16:30:00,-28.53,0.00,1103.41,1097.68
07/04/2025 16:45:00,94.93,0.00,1029.36,906.79
07/04/2025 17:00:00,98.48,0.00,970.52,845.37
07/04/2025 17:15:00,187.22,0.00,917.34,713.13
07/04/2025 17:30:00,218.87,0.00,749.06,525.16
07/04/2025 17:45:00,202.37,0.00,560.41,366.18
07/04/2025 18:00:00,414.20,0.00,586.83,203.72
07/04/2025 18:15:00,440.86,0.00,514.56,107.30
07/04/2025 18:30:00,0.14,0.01,0.57,0.63
07/04/2025 18:45:00,126.78,0.00,99.75,1.97
07/04/2025 19:00:00,180.23,0.00,147.51,-1.27
07/04/2025 19:15:00,183.60,0.00,151.57,0.00
07/04/2025 19:30:00,187.60,0.00,154.77,0.00
07/04/2025 19:45:00,188.18,0.00,155.01,0.00
07/04/2025 20:00:00,184.70,0.00,151.57,0.00
07/04/2025 20:15:00,180.52,0.00,148.35,0.00
07/04/2025 20:30:00,179.18,0.00,147.67,0.00
07/04/2025 20:45:00,124.29,52.74,148.20,0.00
07/04/2025 21:00:00,83.93,95.69,152.61,0.00
07/04/2025 21:15:00,23.70,154.64,154.32,0.00
07/04/2025 21:30:00,0.00,172.92,150.08,0.00
07/04/2025 21:45:00,0.00,175.07,152.22,0.00
07/04/2025 22:00:00,0.00,174.75,152.15,0.00
07/04/2025 22:15:00,0.00,172.79,150.18,0.00
07/04/2025 22:30:00,0.00,172.52,149.93,0.00
07/04/2025 22:45:00,0.00,172.75,150.37,0.00
07/04/2025 23:00:00,0.00,170.02,147.92,0.00
07/04/2025 23:15:00,0.00,168.32,146.17,0.00
07/04/2025 23:30:00,0.00,168.05,146.04,0.00
07/04/2025 23:45:00,0.00,165.76,143.80,0.00
08/04/2025 00:00:00,0.00,165.71,143.80,0.00
08/04/2025 00:15:00,0.00,169.90,144.83,0.00
08/04/2025 00:30:00,0.00,168.03,144.35,0.00
08/04/2025 00:45:00,0.00,164.51,143.05,0.00
08/04/2025 01:00:00,0.00,164.10,142.57,0.00
08/04/2025 01:15:00,0.00,161.94,139.98,0.00
08/04/2025 01:30:00,0.00,166.44,140.33,0.00
08/04/2025 01:45:00,0.00,163.26,141.91,0.00
08/04/2025 02:00:00,0.00,161.98,140.82,0.00
08/04/2025 02:15:00,0.00,162.52,141.39,0.00
08/04/2025 02:30:00,0.00,163.40,142.21,0.00
08/04/2025 02:45:00,0.00,162.26,141.06,0.00
08/04/2025 03:00:00,0.00,160.75,139.59,0.00
08/04/2025 03:15:00,0.00,159.90,138.76,0.00
08/04/2025 03:30:00,0.00,159.25,138.07,0.00
08/04/2025 03:45:00,0.00,159.04,137.87,0.00
08/04/2025 04:00:00,0.00,159.26,138.08,0.00
08/04/2025 04:15:00,0.00,160.03,138.89,0.00
08/04/2025 04:30:00,0.00,162.03,140.87,0.00
08/04/2025 04:45:00,0.00,162.53,140.41,0.00
08/04/2025 05:00:00,0.00,160.90,138.90,0.00
08/04/2025 05:15:00,0.00,159.69,137.71,0.00
08/04/2025 05:30:00,0.00,157.00,135.11,0.00
08/04/2025 05:45:00,0.00,155.16,133.57,0.00
08/04/2025 06:00:00,0.00,153.81,132.21,0.00
08/04/2025 06:15:00,0.00,161.15,134.83,0.00
08/04/2025 06:30:00,0.00,145.54,124.44,3.17
08/04/2025 06:45:00,0.00,335.51,345.69,29.60
08/04/2025 07:00:00,0.00,448.14,507.42,77.90
08/04/2025 07:15:00,0.00,359.65,508.92,161.75
08/04/2025 07:30:00,42.76,212.26,510.17,262.54
08/04/2025 07:45:00,148.87,0.00,539.85,395.27
08/04/2025 08:00:00,74.54,0.00,583.54,512.79
08/04/2025 08:15:00,217.71,0.00,614.30,403.74
08/04/2025 08:30:00,217.43,0.00,661.68,449.73
08/04/2025 08:45:00,-538.97,484.85,752.28,765.23
08/04/2025 09:00:00,-722.69,664.87,816.97,823.90
08/04/2025 09:15:00,-414.15,648.72,897.41,629.38
08/04/2025 09:30:00,-312.92,74.09,958.18,1140.31
08/04/2025 09:45:00,-697.85,0.00,1016.48,1618.03
08/04/2025 10:00:00,-561.92,0.00,1059.35,1539.28
08/04/2025 10:15:00,422.72,0.00,1101.10,682.78
08/04/2025 10:30:00,-584.47,0.00,1168.90,1649.74
08/04/2025 10:45:00,-884.81,0.00,1222.77,1989.44
08/04/2025 11:00:00,-349.02,0.00,1257.94,1534.69
08/04/2025 11:15:00,-78.09,0.00,1292.18,1316.88
08/04/2025 11:30:00,-456.20,0.00,1336.67,1706.31
08/04/2025 11:45:00,-591.93,0.00,1331.91,1836.20
08/04/2025 12:00:00,-50.18,0.00,1336.27,1346.25
08/04/2025 12:15:00,182.65,0.00,1346.46,1144.67
08/04/2025 12:30:00,86.43,0.00,1350.69,1225.28
08/04/2025 12:45:00,78.98,0.00,1368.28,1236.49
08/04/2025 13:00:00,-220.44,0.00,1356.59,1507.09
08/04/2025 13:15:00,-50.82,0.00,1356.26,1350.12
08/04/2025 13:30:00,149.74,0.00,1374.66,1177.58
08/04/2025 13:45:00,86.30,0.00,1379.59,1253.34
08/04/2025 14:00:00,-186.49,0.00,1382.47,1510.06
08/04/2025 14:15:00,-159.19,0.00,1386.99,1501.45
08/04/2025 14:30:00,90.59,0.00,1376.30,1253.39
08/04/2025 14:45:00,88.82,0.00,1365.09,1242.05
08/04/2025 15:00:00,207.24,0.00,1371.63,1145.66
08/04/2025 15:15:00,-487.80,0.00,1339.04,1748.41
08/04/2025 15:30:00,94.63,0.00,1298.80,1176.69
08/04/2025 15:45:00,96.26,0.00,1250.33,1131.00
08/04/2025 16:00:00,96.12,0.00,1195.27,1078.61
08/04/2025 16:15:00,96.76,0.00,1125.69,1008.71
08/04/2025 16:30:00,52.71,0.00,1059.39,984.50
08/04/2025 16:45:00,27.07,0.00,973.60,926.13
08/04/2025 17:00:00,109.49,0.00,924.51,805.68
08/04/2025 17:15:00,179.78,0.00,820.87,650.18
08/04/2025 17:30:00,281.79,0.00,746.29,483.50
08/04/2025 17:45:00,366.46,0.00,691.47,364.25
08/04/2025 18:00:00,425.88,0.00,651.60,272.02
08/04/2025 18:15:00,414.54,0.00,597.46,223.92
08/04/2025 18:30:00,463.38,0.00,522.56,108.12
08/04/2025 18:45:00,169.72,0.00,135.50,6.91
08/04/2025 19:00:00,182.06,0.00,150.98,-1.04
08/04/2025 19:15:00,178.34,0.00,144.76,0.00
08/04/2025 19:30:00,172.82,0.00,141.86,0.00
08/04/2025 19:45:00,171.18,0.00,141.63,0.00
08/04/2025 20:00:00,170.35,0.00,140.90,0.00
08/04/2025 20:15:00,171.20,0.00,141.45,0.00
08/04/2025 20:30:00,176.07,0.00,142.44,0.00
08/04/2025 20:45:00,175.55,0.00,144.38,0.00
08/04/2025 21:00:00,179.71,0.00,144.87,0.00
08/04/2025 21:15:00,174.18,0.00,144.28,0.00
08/04/2025 21:30:00,178.26,0.00,145.52,0.00
08/04/2025 21:45:00,177.21,0.00,143.76,0.00
08/04/2025 22:00:00,-14.44,185.18,146.00,0.00
08/04/2025 22:15:00,-411.88,571.63,147.15,0.00
08/04/2025 22:30:00,167.65,4.15,143.91,0.00
08/04/2025 22:45:00,-146.14,304.77,141.42,0.00
08/04/2025 23:00:00,-244.92,407.89,141.77,0.00
08/04/2025 23:15:00,165.11,0.00,137.64,0.00
08/04/2025 23:30:00,-333.86,488.91,140.40,0.00
08/04/2025 23:45:00,16.94,148.86,139.93,0.00
09/04/2025 00:00:00,166.46,0.00,139.01,0.00
09/04/2025 00:15:00,-434.92,592.52,143.61,0.00
09/04/2025 00:30:00,167.30,0.00,139.64,0.00
09/04/2025 00:45:00,167.08,0.00,139.68,0.00
09/04/2025 01:00:00,166.52,0.00,139.00,0.00
09/04/2025 01:15:00,164.18,0.00,136.95,0.00
09/04/2025 01:30:00,171.49,0.05,137.75,0.00
09/04/2025 01:45:00,26.85,0.45,30.64,0.00
09/04/2025 02:00:00,83.66,0.13,,0.00
09/04/2025 02:15:00,153.64,-0.03,,0.00
09/04/2025 02:30:00,71.28,-0.05,,0.00
09/04/2025 02:45:00,20.01,-0.03,,0.00
09/04/2025 03:00:00,19.84,-0.01,,0.00
09/04/2025 03:15:00,19.45,-0.01,,0.00
09/04/2025 03:30:00,19.30,0.00,,0.00
09/04/2025 03:45:00,19.18,-0.03,,0.00
09/04/2025 04:00:00,19.25,-0.03,,0.00
09/04/2025 04:15:00,19.18,-0.02,,0.00
09/04/2025 04:30:00,19.22,-0.01,,0.00
09/04/2025 04:45:00,19.11,0.00,,0.00
09/04/2025 05:00:00,19.23,0.00,,0.00
